1247	3	9	Panic Day
1248	3	9	Napping Day
1249	3	9	National Workplace Napping Day
1250	3	9	Amerigo Vespucci Day
1251	3	9	Joe Franklin Day
1252	3	9	Fast of Esther
1253	3	9	Bang-Clang Day
1254	3	9	National Heroes and Benefactors Day in Belize
1255	3	9	National Crab Meat Day
1256	3	9	Commonwealth Day
1257	3	9	Fill Our Staplers Day
1258	3	10	National Pack Your Lunch Day
1259	3	10	Salvation Army Day
1260	3	10	Tibetan Uprising Day
1261	3	10	National Women and Girls HIV/AIDS Awareness Day in the USA
1262	3	10	International Wig Day
1263	3	10	Kurdish Clothes Day
1264	3	10	National Landline Telephone Day
1265	3	10	National Women and Girl's HIV/AIDS Awareness Day
1266	3	10	US Paper Money Day
1267	3	10	National Blueberry Popover Day
1268	3	10	National Ranch Dressing Day
1269	3	10	Organize your Home Office Day
1270	3	10	Holocaust Remembrance Day in Bulgaria
1271	3	10	National Theater Day in Azerbaijan
1272	3	10	Festival of Life in the Cracks Day
1273	3	10	Holi
1274	3	10	Harriet Tubman Day
1275	3	10	International Day of Awesomeness
1276	3	10	Purim
1277	3	10	Skirt Day
1278	3	10	International Bagpipe Day
1279	3	10	Mario Day
1280	3	10	Histotechnology Professionals Day
1281	3	11	National Oatmeal Nut Waffles Day
1282	3	11	Dream Day
1283	3	11	Tajik Press Day
1284	3	11	Johnny Appleseed Day
1285	3	11	Johnny Appleseed Day in the USA
1286	3	11	Day of Drug Control Authorities in Russia
1287	3	11	World Plumbing Day
1288	3	11	Worship of Tools Day
1289	3	11	Day of Restoration of Independence of Lithuania
1290	3	11	National Singles Day and Solo Poly Day (worldwide)
1291	3	11	Registered Dietitian Nutritionist Day
1292	3	11	No Smoking Day (UK)
1293	3	11	Debunking Day
1294	3	11	King Moshoeshoe I's Anniversary in Lesotho
1295	3	11	World Day of Muslim Culture, Peace, Dialogue and Film
1296	3	11	National Promposal Day
1297	3	11	Shushan Purim
1298	3	11	Decoration Day in Liberia
1299	3	11	No Smoking Day in the UK
1300	3	12	Youth Day in Zambia
1301	3	12	World Kidney Day
1302	3	12	Popcorn Lovers Day
1303	3	12	Sun-Earth Day
1304	3	12	National Day in Mauritius
1305	3	12	National Alfred Hitchcock Day
1306	3	12	Girl Scout Birthday in the USA
1307	3	12	National Baked Scallops Day
1308	3	12	Girl Scout Day
1309	3	12	Workers of the Penal System of the Ministry of Justice of Russia Day
1310	3	12	Name Day of Victoria, Crown Princess of Sweden
1311	3	12	National Plant a Flower Day
1312	3	12	World Day Against Cyber Censorship
1313	3	12	International Fanny Pack Day
1314	3	12	Renovation Day in Gabon
1315	3	12	National Truffle Day
1316	3	12	World Glaucoma Day
1317	3	12	Tree Day in North Macedonia
1318	3	12	Arbor Day in China and Taiwan
1319	3	13	Duhok Liberation Day in Iraqi Kurdistan
1320	3	13	Earmuffs Day
1321	3	13	Earmuff Day
1322	3	13	National Preschooler's Day
1323	3	13	Blame Someone Else Day
1324	3	13	National Thai Elephant Day
1325	3	13	National Jewel Day
1326	3	13	National Open an Umbrella Indoors Day
1327	3	13	Anniversary of the Election of Pope Francis in Vatican City
1328	3	13	Donald Duck Day
1329	3	13	National Coconut Torte Day
1330	3	13	World Sleep Day
1331	3	13	National Good Samaritan Day
1332	3	13	Statute of Autonomy Day in Melilla
1333	3	13	K-9 Veterans Day
1334	3	13	Skeptics Day International
1335	3	13	Smart & Sexy Day
1336	3	13	Ken Day
1337	3	14	National Potato Chip Day
1338	3	14	Science Education Day
1339	3	14	Celebrate Scientists Day
1340	3	14	Land Surveyors Day in Ukraine
1341	3	14	Crowdfunding Day
1342	3	14	National Steak Day
1343	3	14	Summer Day in Albania
1344	3	14	International Ask a Question Day
1345	3	14	National Save a Spider Day
1346	3	14	National Heroes' Day in Saint Vincent and the Grenadines
1347	3	14	Learn About Butterflies Day
1348	3	14	Genius Day
1349	3	14	International Day of Action for Rivers
1350	3	14	Moth-er Day
1351	3	14	Pi Day
1352	3	14	Mother Tongue Day in Estonia
1353	3	14	National Write Your Story Day
1354	3	14	Constitution Day in Andorra
1355	3	14	Steak & BJ Day
1356	3	14	National Children's Craft Day
1357	3	14	Dribble to Work Day
1358	3	14	Steak and Blowjob Day
1359	3	14	White Day (Japan)
1360	3	14	Legal Assistance Day
1361	3	15	National Brutus Day
1362	3	15	National Shoe the World Day
1363	3	15	International Day Against Police Brutality
1364	3	15	National Pears Hélène Day
1365	3	15	World Consumer Rights Day, World Sleep Day
1366	3	15	Ides of March
1367	3	15	National Peanut Lovers Day
1368	3	15	Dumbstruck Day
1369	3	15	Everything You Think is Wrong Day
1370	3	15	World Consumer Rights Day
1371	3	15	1848 Revolution Day in Hungary
1372	3	15	True Confessions Day
1373	3	15	World Contact Day
1374	3	15	Constitution Day in Belarus
1375	3	15	World Speech Day
1376	3	15	International Day of Action for the Seals
1377	3	15	Youth Day in Palau
1378	3	15	Joseph Jenkins Roberts' Birthday in Liberia
1379	3	15	Buzzards Day
1380	3	15	Hōnen Matsuri in Japan
1381	3	15	International Eat an Animal for PETA Day
1382	3	16	National Artichoke Hearts Day
1383	3	16	Every Thing You Do is Right Day
1384	3	16	Halabja Remembrance Day in Iraqi Kurdistan
1385	3	16	Benito Juárez Day in Mexico
1386	3	16	Labor Day in Christmas Island
1387	3	16	National Wellderly Day
1388	3	16	Freedom Of Information Day
1389	3	16	Curlew Day
1390	3	16	Act Happy Day
1391	3	16	Lips Appreciation Day
1392	3	16	Black Press Day
1393	3	16	No Selfies Day
1394	3	16	Everything You Do is Right Day
1395	3	16	Panda Day
1396	3	16	St. Urho's Day
1397	3	16	Latvian Legion Day
1398	3	16	Saint Urho's Day
1399	3	16	Book Smugglers Day in Lithuania
1400	3	16	Goddard Day
1401	3	17	Camp Fire Girls Day
1402	3	17	National Children Day in Bangladesh
1403	3	17	National Corned Beef and Cabbage Day
1404	3	17	Saint Patrick's Day
1405	3	17	Sheikh Mujibur Rahman's Birthday in Bangladesh
1406	3	17	National Muay Thai Day in Thailand
1407	3	17	Doctor-Patient Trust Day
1408	3	17	Submarine Day
1409	3	17	St. Patrick's Day
1410	3	17	World Social Work Day
1411	3	17	Mobilization Employee Day in Ukraine
1412	3	18	Awkward Moments Day
1413	3	18	Ordnance Factory Day in India
1414	3	18	Goddess of Fertility Day
1415	3	18	Take Down Tobacco National Day of Action
1416	3	18	Marien Ngouabi Day in the Republic of the Congo
1417	3	18	Companies That Care Day
1418	3	18	National Festival of Trees in the Netherlands
1419	3	18	Forgive Mom & Dad Day
1420	3	18	National Sloppy Joe Day
1421	3	18	Sheelah’s Day
1422	3	18	Supreme Sacrifice Day
1423	3	18	Sheikh Al Maarouf Day in the Comoros
1424	3	18	National Biodiesel Day
1425	3	18	National Lacy Oatmeal Cookie Day
1426	3	18	Day of Internal Troops in Belarus
1427	3	18	Anniversary of the Oil Expropriation in Mexico
1428	3	18	Transit Driver Appreciation Day
1429	3	18	Forgive Mom and Dad Day
1430	3	18	Engineer's Day in Belgium and the Netherlands
1431	3	18	National Anthem and Flag Day in Aruba
1432	3	18	Men's and Soldiers' Day in Mongolia
1433	3	18	Gallipoli Memorial Day in Turkey
1434	3	19	Kashubian Unity Day in Poland
1435	3	19	Equality Day in Finland
1436	3	19	Saint Joseph’s Day in Western Christianity / Father’s Day
1437	3	19	Mario Monti Day (Italy)
1438	3	19	National Chocolate Caramel Day
1439	3	19	International Earth Day
1440	3	19	National Let's Laugh Day
1441	3	19	Certified Nurses Day™
1442	3	19	Clients' Day
1443	3	19	Proposal Day!®
1444	3	19	International Astrology Day
1445	3	19	International Day of Nowruz
1446	3	19	International Read To Me Day
1447	3	19	Oranges and Lemons Day
1448	3	19	Ostara
1449	3	19	Teachers' Day in Syria
1450	3	19	Commemoration of the Victory over Gaddafi in Libya
1451	3	19	Snowman Burning
1452	3	19	Client's Day
1453	3	19	World Storytelling Day
1454	3	19	National Poultry Day
1455	3	19	Absolutely Incredible Kid Day®
1456	3	19	Great American Meatout Day
1457	3	19	The First Day of Spring
1458	3	20	Won't You Be My Neighbor Day
1459	3	20	National Bock Beer Day
1460	3	20	National Kiss Your Fiancé Day
1461	3	20	Oil Nationalization Day in Iran
1462	3	20	Hufflepuff Pride Day
1463	3	20	Snowman Burning Day
1464	3	20	International Day Without Meat
1465	3	20	UN French Language Day
1466	3	20	Proposal Day
1467	3	20	Independence Day in Tunisia
1468	3	20	Extraterrestrial Abduction Day
1469	3	20	World Sparrow Day
1470	3	20	National Ravioli Day
1471	3	20	World Oral Health Day
1472	3	20	Vernal Equinox Day in Japan
1473	3	20	World Rights to Water Day
1474	3	20	Kiss Your Fiance Day
1475	3	20	World Day of Theater for Children and Young People
1476	3	20	Kirkuk Liberation Day in Iraqi Kurdistan
1477	3	20	National Native HIV/AIDS Awareness Day
1478	3	20	Bibliomania Day
1479	3	20	International Day of Happiness
1480	3	20	International Day of Francophonie
1481	3	20	Alien Abduction Day
1482	3	20	National Preschool Teachers Appreciation Day
1483	3	20	National Jump Out! Day
1484	3	20	Atheist Pride Day
1485	3	20	Equinox Earth Day
1486	3	21	Cluster Headache Awareness Day
1487	3	21	International Fragrance Day
1488	3	21	National Countdown Day
1489	3	21	International Colour Day
1490	3	21	World Wood Day
1491	3	21	National Single Parent's Day
1492	3	21	National Quilting Day
1493	3	21	International Day for the Elimination of Racial Discrimination
1494	3	21	Maple Syrup Saturday
1495	3	21	Slytherin Pride Day
1496	3	21	National Flower Day
1497	3	21	Independence Day in Namibia
1498	3	21	Truant's Day in Poland
1499	3	21	Human Rights Day in South Africa
1500	3	21	National French Bread Day
1501	3	21	Mother's Day in the Arab World
1502	3	21	National Corndog Day
1503	3	21	Nowruz
1504	3	21	National Crunchy Taco Day
1505	3	21	World Poetry Day
1506	3	21	Anal Cancer Awareness Day
1507	3	21	National Common Courtesy Day
1508	3	21	National Healthy Fats Day
1509	3	21	World Puppetry Day
1510	3	21	International Sports Car Racing Day
1511	3	21	Harmony Day in Australia
1512	3	21	World Down Syndrome Day
1513	3	21	Early Music Day
1514	3	21	Human Rights Day (South Africa)
1515	3	21	National Day of Action on Syringe Exchange
1516	3	21	National Fragrance Day
1517	3	21	National California Strawberry Day
1518	3	21	International Day of Forests
1519	3	21	Education Freedom Day
1520	3	21	Youth Day in Tunisia
1521	3	21	Memory Day
1522	3	21	Corn Dog Day
1523	3	21	National Teenager Day
1524	3	22	Day of the Berlin Bear
1525	3	22	National Goof-off Day
1526	3	22	International Goof Off Day
1527	3	22	National Buzzard Day
1528	3	22	Day of the Lao People's Revolutionary Party
1529	3	22	Laylat al-Mi'raj
1530	3	22	National Sing Out Day
1531	3	22	Mothering Sunday (Mother's Day)
1532	3	22	Emancipation Day in Puerto Rico
1533	3	22	Baltic Sea Day
1534	3	22	As Young as You Feel Day
1535	3	22	National Tree Day in Sint Maarten
1536	3	22	National Bavarian Crêpes Day
1537	3	22	National Water Day
1538	3	22	Pretzel Sunday in Luxembourg
1539	3	22	Gryffindor Pride Day
1540	3	22	Mothering Sunday
1541	3	22	World Water Day
1542	3	23	Atheist Day
1543	3	23	Cuddly Kitten Day
1544	3	23	National Chips and Dip Day
1545	3	23	Near Miss Day
1546	3	23	Pakistan Day
1547	3	23	National Melba Toast Day
1548	3	23	Sultan of Johor’s Birthday in Malaysia
1549	3	23	Day of Hungarian-Polish Friendship
1550	3	23	National Chia Day
1551	3	23	Ravenclaw Pride Day
1552	3	23	Day of the Sea in Bolivia
1553	3	23	World OK Day
1554	3	23	World Meteorological Day
1555	3	23	National Puppy Day (USA)
1556	3	23	National Puppy Day in the United States
1557	3	23	Martyrdom Day of Sardar Bhagat Singh in Haryana
1558	3	23	Day of the Liberation of Southern Africa in Angola
1559	3	24	International Day for Achievers
1560	3	24	World Tuberculosis Day
1561	3	24	American Diabetes Association Alert Day
1562	3	24	Day of Remembrance for Truth and Justice in Argentina
1563	3	24	Commonwealth Covenant Day in the Northern Mariana Islands
1564	3	24	National Life Day in Poland
1565	3	24	National Cheesesteak Day
1566	3	24	National Cocktail Day
1567	3	24	National Chocolate Covered Raisins Day
1568	3	24	International Whistleblower Day
1569	3	24	Flatmate's Day
1570	3	24	National Agriculture Day
1571	3	24	National Tree Planting Day in Uganda
1572	3	24	International Day for the Right to the Truth concerning Gross Human Rights Violations and for the Dignity of Victims
1573	3	25	Waffle Day in Sweden
1574	3	25	Eat a Waffle Day
1575	3	25	Medal of Honor Day in the United States
1576	3	25	Anniversary of the Arengo in San Marino
1577	3	25	FND Awareness Day UK
1578	3	25	National Lobster Newburg Day
1579	3	25	Memorial Day for the Victims of Communist Terror in Latvia
1580	3	25	Manatee Appreciation Day
1581	3	25	Cultural Worker's Day in Russia
1582	3	25	American Red Cross Giving Day
1583	3	25	EU Talent Day
1584	3	25	National Medal of Honor Day
1585	3	25	Independence Day in Greece
1586	3	25	Army Day in New Zealand
1587	3	25	Freedom Day in Belarus
1588	3	25	National Day of Celebration of Greek and American Democracy
1589	3	25	International Day of the Unborn Child
1590	3	25	Feast of the Annunciation in Western Christianity
1591	3	25	Old New Year's Day
1592	3	25	International Waffle Day
1593	3	25	International Day of Remembrance of the Victims of Slavery and the Transatlantic Slave Trade
1594	3	25	Ugadi
1595	3	25	Struggle for Human Rights Day in Slovakia
1596	3	25	Security Service Workers' Day in Ukraine
1597	3	25	National Little Red Wagon Day
1598	3	25	Tolkien Reading Day
1599	3	25	International Day of Solidarity with Detained and Missing Staff Members
1600	3	25	Pecan Day
1601	3	25	Observance of National Genocide Day
1602	3	25	Mother's Day in Slovenia
1603	3	26	National Spinach Day
1604	3	26	Martyrs' Day / Democracy Day in Mali
1605	3	26	National Guard Day in Ukraine
1606	3	26	Purple Day
1607	3	26	Fire Extinguisher Appreciation Day
1608	3	26	Prince Kūhiō Day in Hawaii
1609	3	26	Independence Day in Bangladesh
1610	3	26	Good Hair Day
1611	3	26	National Nougat Day
1612	3	26	Solitude Day
1613	3	26	National Make Up Your Own Holiday Day
1614	3	26	Purple Day for epilepsy
1615	3	26	Legal Assistants Day
1616	3	27	Armed Forces Day in Myanmar
1617	3	27	No Homework Day
1618	3	27	International Whisk(e)y Day
1619	3	27	National Spanish Paella Day
1620	3	27	Quirky Country Music Song Titles Day
1621	3	27	Celebrate Exchange Day
1622	3	27	International Scribble Day
1623	3	27	National Joe Day
1624	3	27	Performing Arts Day in Iran
1625	3	27	World Theatre Day
1626	3	27	National Guard Forces Command Day in Russia
1627	3	28	Earth Hour
1628	3	28	National Hot Tub Day
1629	3	28	Weed Appreciation Day
1630	3	28	Day of the National Security Service Officers in Azerbaijan
1631	3	28	National Something On a Stick Day
1632	3	28	Serf Emancipation Day in Tibet
1633	3	28	Children's Picture Book Day
1634	3	28	National Black Forest Cake Day
1635	3	28	Teachers' Day in the Czech Republic and Slovakia
1636	3	28	Piano Day
1637	3	28	Brothers' and Sisters' Day
1638	3	28	Eat an Eskimo Pie Day
1639	3	28	Day of the Revival of the Balkar People
1640	3	28	Respect Your Cat Day
1641	3	29	Smoke and Mirrors Day
1642	3	29	PayDay It Forward
1643	3	29	National Lemon Chiffon Cake Day
1644	3	29	Niagara Falls Runs Dry Day
1645	3	29	Neighbour Day
1646	3	29	Youth Day in Taiwan
1647	3	29	Day of the Young Combatant in Chile
1648	3	29	Boganda Day in the Central African Republic
1649	3	29	National Mom and Pop Business Owners Day
1650	3	29	Knights of Columbus Founder's Day
1651	3	29	Texas Love the Children Day
1652	3	29	World Piano Day
1653	3	29	Good Deeds Day
1654	3	29	National Vietnam War Veterans Day in the USA
1655	3	29	Neighbor Day
1656	3	29	Martyrs' Day in Madagascar
1657	3	29	National Vietnam War Veterans Day
1658	3	30	National Turkey Neck Soup Day
1659	3	30	National Virtual Vacation Day
1660	3	30	Pencil Day
1661	3	30	Land Day in Palestine
1662	3	30	National Doctors' Day in the USA
1663	3	30	World Idli Day
1664	3	30	Grass is Always Browner on the Other Side of the Fence Day
1665	3	30	Take A Walk In The Park Day
1666	3	30	Spiritual Baptist/Shouter Liberation Day in Trinidad and Tobago
1667	3	30	Doctors' Day
1668	3	30	National I am in Control Day
1669	3	30	World Bipolar Day
1670	3	30	World TB-303 Appreciation Day
1671	3	30	Seward’s Day in Alaska
1672	3	30	National Doctors Day
1673	3	31	White Women's Equal Pay Day
1674	3	31	Dance Marathon Day
1675	3	31	National Farm Workers Day
1676	3	31	National Bunsen Burner Day
1677	3	31	National Crayon Day
1678	3	31	International Drug Checking Day
1679	3	31	César Chávez Day
1680	3	31	National Clams on the Half Shell Day
1681	3	31	International Transgender Day of Visibility
1682	3	31	Eiffel Tower Day
1683	3	31	King Nangklao Memorial Day in Thailand
1684	3	31	World Backup Day
1685	3	31	Transfer Day in the US Virgin Islands
1686	3	31	Crayola Crayon Day
1687	3	31	National Prom Day
1688	3	31	Terri's Day
1689	3	31	Cesar Chavez Day in the USA
1690	3	31	Thomas Mundy Peterson Day in New Jersey
1691	3	31	Equal Pay Day
1692	3	31	Chemical Industry Workers’ Day in Turkmenistan
1693	3	31	Day of Genocide of Azerbaijanis in Azerbaijan
1694	3	31	Micronesian Culture and Traditions Day in Micronesia
1695	3	31	National Tater Day
1696	3	31	"National ""She's Funny That Way"" Day"
1697	3	31	Freedom Day in Malta
1698	4	1	International Fun at Work Day
1699	4	1	Sorry Charlie Day
1700	4	1	US Air Force Academy Day
1701	4	1	Fossil Fools Day
1702	4	1	Whole Grain Sampling Day
1703	4	1	Lupus Alert Day
1704	4	1	National Jump in Muddy Puddles Day
1705	4	1	International Tatting Day
1706	4	1	National Sourdough Bread Day
1707	4	1	National One Cent Day
1708	4	1	National Tree Planting Day in Tanzania
1709	4	1	Assyrian New Year (Kha b-Nisan)
1710	4	1	International Edible Book Festival
1711	4	1	Day Of Hope
1712	4	1	Global Day of the Engineer
1713	4	1	April Fools’ Day
1714	4	1	Islamic Republic Day in Iran
1715	4	1	Investiture of the Captains Regents in San Marino
1716	4	1	Poetry and the Creative Mind Day
1717	4	1	Fun Day
1718	4	1	Civil Service Day in Thailand
1719	4	1	Odisha Day in India
1720	4	1	Reading Is Funny Day
1721	4	1	Cognac Birthday
1722	4	1	National Day of Hope®
1723	4	1	National Love for our Children Day
1724	4	1	National Atheist's Day
1725	4	1	Greek Cypriot National Day
1726	4	1	Boomer Bonus Day
1727	4	1	Edible Book Day
1728	4	1	Paraprofessional Appreciation Day
1729	4	1	National Trombone Players Day
1730	4	1	St. Stupid Day
1731	4	1	Assyrian New Year
1732	4	2	National Love your Produce Manager Day
1733	4	2	Tell A Lie Day
1734	4	2	National Ferret Day
1735	4	2	Battle of Näfels Day in Glarus
1736	4	2	Male Escorts' Day
1737	4	2	Malvinas Day in Argentina
1738	4	2	National Peanut Butter and Jelly Day
1739	4	2	National Burrito Day
1740	4	2	Reconciliation Day
1741	4	2	Hùng Kings Commemoration Day in Vientam
1742	4	2	Unity of Peoples of Russia and Belarus Day
1743	4	2	Thai Heritage Conservation Day
1744	4	2	International Fact-Checking Day
1745	4	2	Sizdah Be-dar (Nature Day) in Iran
1746	4	2	Rama Navami
1747	4	2	International Children's Book Day
1748	4	2	World Autism Awareness Day
1749	4	3	American Circus Day
1750	4	3	National Walk to Work Day
1751	4	3	Student Government Day
1752	4	3	Second Republic Day in Guinea
1753	4	3	National Find a Rainbow Day
1754	4	3	Fish Fingers and Custard Day
1755	4	3	World Party Day
1756	4	3	National Film Score Day
1757	4	3	National Don't Go to Work Unless It's Fun Day
1758	4	3	Tweed Day
1759	4	3	Poet in a Cupcake Day
1760	4	3	Armenian Appreciation Day
1761	4	3	National Chocolate Mousse Day
1762	4	3	Weed Out Hate: Sow The Seeds of Greatness Day
1763	4	3	Pony Express Day
1764	4	3	Hospital Admitting Clerks Day
1765	4	4	National Cordon Bleu Day
1766	4	4	Aliyah Day in Israel
1767	4	4	D.A.R.E. Day
1768	4	4	Children's Day in Taiwan
1769	4	4	Tangible Karma Day
1770	4	4	National Love Our Children Day
1771	4	4	International Carrot Day
1772	4	4	World Rat Day
1773	4	4	International Day for Landmine Awareness and Assistance
1774	4	4	International Firewalk Day
1775	4	4	Walk Around Things Day
1776	4	4	Independence Day in Senegal
1777	4	4	Vitamin C Day
1778	4	4	National DIY Day
1779	4	4	Every Day is Tag Day
1780	4	4	International Day for Mine Awareness and Assistance in Mine Action
1781	4	4	International Pillow Fight Day
1782	4	4	Hug a Newsperson Day
1783	4	4	404 Day
1784	4	4	Victims of Violence Wholly Day
1785	4	4	Take your Parents to the Playground Day
1786	4	4	Peace Day in Angola
1787	4	5	First Contact Day
1788	4	5	A Drop of Water Is a Grain of Gold Holiday in Turkmenistan
1789	4	5	Jagjivan Ram’s Birthday in India
1790	4	5	Youth Day in Iran
1791	4	5	National Deep Dish Pizza Day
1792	4	5	Feast Day of Vincent Ferrer
1793	4	5	National Maritime Day in India
1794	4	5	Read a Road Map Day
1795	4	5	National Caramel Day
1796	4	5	Palm Sunday
1797	4	5	National Raisin and Spice Bar Day
1798	4	5	Bell Bottoms Day
1799	4	5	National Maritime Day
1800	4	5	Go For Broke Day
1801	4	5	Children's Day in Palestine
1802	4	5	Qingming Festival (Tomb Sweeping Day)
1803	4	5	Geologists Day
1804	4	5	Sikmogil (Arbor Day) in South Korea
1805	4	5	National Dandelion day
1806	4	5	Accelerate ACL Awareness Among Young Women Day
1807	4	5	National Flash Drive Day
1808	4	5	Geologists' Day
1809	4	5	Education and Sharing Day
1810	4	5	Star Trek First Contact Day
1811	4	5	Palm Sunday in Western Christianity
1812	4	5	World Youth Day
1813	4	5	Geologist Day
1814	4	6	International Day of Sport for Development and Peace
1815	4	6	National Health Day in Kiribati
1816	4	6	World Table Tennis Day
1817	4	6	National Siamese Cat Day
1818	4	6	National Fisherman Day in Indonesia
1819	4	6	Sweet Potato Day
1820	4	6	National Tartan Day
1821	4	6	National Caramel Popcorn Day
1822	4	6	Athletic Trainers and Physical Training and Sports Professionals Day in Kyrgyzstan
1823	4	6	National Twinkie Day
1824	4	6	Army Day
1825	4	6	World Bohring-Opitz Syndrome Awareness Day
1826	4	6	New Beer's Eve
1827	4	6	Chakri Memorial Day in Thailand
1828	4	6	National Fun Day
1829	4	6	Plan Your Epitaph Day
1830	4	6	Drowsy Drivers Awareness Day
1831	4	6	New Beer’s Eve in the United States
1832	4	6	Teflon Day
1833	4	6	Jump Over Things Day
1834	4	6	Holy Monday
1835	4	6	President Ntaryamira Day in Burundi
1836	4	6	Fresh Tomato Day
1837	4	6	Church of Latter Day Saints Day
1838	4	6	Act of Self Determination Day in the Cocos Islands
1839	4	6	Mahavir Jayanti
1840	4	6	National Student Athlete Day
1841	4	7	National Flag Day in Slovenia
1842	4	7	Day of Remembrance of the Victims of the Rwanda Genocide
1843	4	7	International Snailpapers Day
1844	4	7	Genocide Memorial Day in Rwanda
1845	4	7	National Making The First Move Day®
1846	4	7	International Beaver Day
1847	4	7	Metric System Day
1848	4	7	National Beer Day in the USA
1849	4	7	Annunciation in Eastern Christianity
1850	4	7	National Pet Health Insurance Day
1851	4	7	Holy Tuesday
1852	4	7	Making The First Move Day
1853	4	7	National No Housework Day
1854	4	7	Condiment Combination Day
1855	4	7	National Women's Day in Mozambique
1856	4	7	National Beer Day
1857	4	7	Maternity and Beauty Day in Armenia
1858	4	7	World Health Organization Day
1859	4	7	Empowered Women Entrepreneurs Day
1860	4	7	National Coffee Cake Day
1861	4	7	International Day of Reflection on the 1994 Rwanda Genocide
1862	4	7	Sheikh Abeid Amani Karume Day in Tanzania
1863	4	7	SAAM Day of Action
1864	4	7	Public Television Day
1865	4	7	People’s April Revolution Day in Kyrgyzstan
1866	4	8	Anniversary of the Ministry of Defense in Thailand
1867	4	8	National Empanada Day
1868	4	8	Drug Control Authority Workers' Day in Kyrgyzstan
1869	4	8	Dog Farting Awareness Day
1870	4	8	Holy Wednesday
1871	4	8	International Day of Pink
1872	4	8	Trading Cards For Grown-ups Day
1873	4	8	Draw a Picture of a Bird Day
1874	4	8	Draw A Bird Day
1875	4	8	International Day of Pink in Canada
1876	4	8	National Plitvice Lakes Day in Croatia
1877	4	8	National All is Ours Day
1878	4	8	Zoo Lovers Day
1879	4	8	International Romani Day
1880	4	8	Hana Matsuri (Flower Festival) in Japan
1881	4	8	Passover (Pesach)
1882	4	8	Day of Military Commissariat Employees
1883	4	8	International Feng Shui Awareness Day
1884	4	8	Step into the Spotlight! Day
1885	4	8	National Dog Fighting Awareness Day
1886	4	8	International Day of the Roma
1887	4	9	Anniversary of the German Invasion of Denmark
1888	4	9	National Winston Churchill Day
1889	4	9	Day of National Unity in Georgia
1890	4	9	The start of Passover
1891	4	9	National Name Yourself Day
1892	4	9	National Alcohol Screening Day
1893	4	9	Day of Valor in the Philippines
1894	4	9	National Chinese Almond Cookie Day
1895	4	9	National Gin and Tonic Day
1896	4	9	Royal Thai Air Force Day in Thailand
1897	4	9	National Cherish an Antique Day
1898	4	9	National Unicorn Day
1899	4	9	Maundy Thursday in Western Christianity
1900	4	9	National Chicken Little Awareness Day
1901	4	9	Jenkins' Ear Day
1902	4	9	National Former Prisoner of War Recognition Day
1903	4	9	Birthday of Muhammad al-Mahdi
1904	4	9	Day of the Finnish Language
1905	4	9	Liberation Day in Iraqi Kurdistan
1906	4	9	Maundy Thursday
1907	4	9	International ASMR Day
1908	4	9	National Nuclear Technology Day in Iran
1909	4	9	Appomattox Day
1910	4	9	National Former Prisoner of War Recognition Day in the USA
1911	4	9	Mid-Shab'an (Lailat al-Baraa)
1912	4	9	Martyr's Day in Tunisia
1913	4	9	Vimy Ridge Day in Canada
1914	4	10	International Safety Pin Day
1915	4	10	Siblings Day (some countries)
1916	4	10	Encourage a Young Writer Day
1917	4	10	Builders' Day in Azerbaijan
1918	4	10	Siblings Day in the USA
1919	4	10	National Dive Bar Day
1920	4	10	Salvation Army Founders' Day
1921	4	10	Sibling Day
1922	4	10	American Society for the Prevention of Cruelty to Animals Day
1923	4	10	Fast and Prayer Day in Liberia
1924	4	10	Good Friday in Western Christianity
1925	4	10	National Cinnamon Crescent (Croissant) Day
1926	4	10	Global Work From Home Day
1927	4	10	National Rubber Day in Thailand
1928	4	10	World Homeopathy Day
1929	4	10	Siblings Day
1930	4	10	National Cinnamon Roll Day
1931	4	10	Good Friday
1932	4	10	National Farm Animals Day
1933	4	10	Golfer's Day
1934	4	10	National Hug Your Dog Day
1935	4	11	National Poutine Day (Canada)
1936	4	11	Holy Saturday in Western Christianity
1937	4	11	Day of Nazi Concentration Camps Prisoners Liberation
1938	4	11	Juan Santamaría Day in Costa Rica
1939	4	11	Baby Massage Day
1940	4	11	National Cheese Fondue Day
1941	4	11	Barbershop Quartet Day
1942	4	11	World Parkinson's Disease Day
1943	4	11	Holy Saturday
1944	4	11	International Louie Louie Day
1945	4	11	National Pet Day
1946	4	11	National Eight-Track Tape Day
1947	4	11	Slow Art Day
1948	4	12	Walk On Your Wild Side Day
1949	4	12	Day of Science in Kazakhstan
1950	4	12	Easter in Armenia
1951	4	12	Palm Sunday in Eastern Christianity
1952	4	12	Yuri's Night
1953	4	12	National Redemption Day in Liberia
1954	4	12	International Day of Human Space Flight
1955	4	12	National Grilled Cheese Sandwich Day
1956	4	12	Day of Space and Rocket Industry Workers in Ukraine
1957	4	12	Wear a Star Day
1958	4	12	National Licorice Day
1959	4	12	National Deskfast Day
1960	4	12	Drop Everything and Read Day
1961	4	12	Cosmonautics Day
1962	4	12	National Only Child Day
1963	4	12	Anniversary of the Easter Rising in Ireland
1964	4	12	Children's Day in Peru
1965	4	12	Children's Day in Bolivia
1966	4	12	Easter in Western Christianity
1967	4	12	Easter
1968	4	12	Russian Cosmonaut Day
1969	4	12	Big Wind Day
1970	4	12	International Day for Street Children
1971	4	12	Air Defense Forces Day
